n_sq_vo,c_coinsee,c_desi,c_liaison,l_voie,l_courtmin,l_longmin,c_voie,b_fantoir,b_off,c_voie_vp,objectid,c_domoff,n_sq_co,length,geometry,sinuosity,azimuth,Route_Name,henge_time
750002111,75056,RTE,DES,FORTIFICATIONS,Rte. des Fortifications,Route des Fortifications,75056R574,O,O,Z574,10884,P,750001537,,"LINESTRING (2.399319736325607 48.83077301448696, 2.3997555428928607 48.83083964218404, 2.400704182139444 48.83098466476552, 2.400973146893996 48.83102368669464, 2.4013524685479584 48.83109710363694, 2.4017206492516006 48.831166848180125, 2.4020651790688414 48.83127129683774, 2.4021380543889697 48.8312907996801, 2.4022730684990496 48.83133117257266, 2.40240470609238 48.83137615118584, 2.402532587225552 48.83142560772069, 2.402686603546926 48.83149350575191, 2.402804798793731 48.831552536839396, 2.4029181941078868 48.83161557300644, 2.403026423867953 48.83168242357402, 2.4031291900422223 48.831752943169505, 2.40320258419577 48.83180813480522, 2.403498278726487 48.831980858278925, 2.403751257607396 48.83209728356506, 2.403921362573629 48.832248883221176)",1.0157520679125351,244.02181342030724,Route des Fortifications,"['2025-02-01T17:42:49', '2025-02-02T17:44:30', '2025-11-08T17:13:37']"
750001103,75056,AV,,MAURICE D'OCAGNE,Av. Maurice d'Ocagne,Avenue Maurice d'Ocagne,750566201,O,O,6117,10914,P,750001537,,"LINESTRING (2.3173149648831894 48.82368837534384, 2.3162623046847393 48.82395999109751, 2.314794629844221 48.82439964396244, 2.3142489814608522 48.82453685556999, 2.3135253091650543 48.82466225030926, 2.311922449667017 48.824892849238424, 2.3111885187957792 48.825109332040654)",1.0018795569950627,289.40926196484503,Avenue Maurice d'Ocagne,"['2025-04-22T19:47:38', '2025-08-19T19:52:54']"
750004702,75056,RUE,,GUENEGAUD,R. Guénégaud,Rue Guénégaud,750564367,O,O,4330,10958,P,750001537,,"LINESTRING (2.339934531280826 48.8564340735947, 2.339833916241287 48.856387031018286, 2.339658701937738 48.85629425833024, 2.339313618785411 48.85610756351298, 2.337924683230617 48.855357596491615, 2.3378148615397283 48.85529961903109, 2.3377565889514282 48.85528421437931)",1.0007186558297723,231.2565677198789,Rue Guénégaud,
750002899,75056,RUE,,PIERRE BAYLE,R. Pierre Bayle,Rue Pierre Bayle,750567409,O,O,7371,11023,P,750001537,,"LINESTRING (2.3900227658571254 48.85840851511218, 2.3904557688556984 48.85867646926574, 2.3907080577488884 48.85882671274167, 2.3911366358235586 48.8589035757725, 2.3911953775158605 48.85891316487473)",1.0165955294943732,236.80968471767466,Rue Pierre Bayle,"['2025-01-14T17:14:28', '2025-01-15T17:15:55', '2025-11-26T16:53:20', '2025-11-27T16:52:35']"
750002902,75056,RUE,,PIERRE BULLET,R. Pierre Bullet,Rue Pierre Bullet,750567417,O,O,7375,11028,P,750001537,,"LINESTRING (2.357832184033916 48.87143876357667, 2.3578807691981236 48.87146448449749, 2.358319213842654 48.87183622997988)",1.0018627766120194,218.8673249730458,Rue Pierre Bullet,
750006351,75056,RUE,,PIERRE DUPONT,R. Pierre Dupont,Rue Pierre Dupont,750567428,O,O,7387,11033,P,750001537,,"LINESTRING (2.3642013721641346 48.878582682613654, 2.364892857230922 48.87922693814201, 2.365528017512725 48.8798175064263)",1.00000012990313,215.24267610112236,Rue Pierre Dupont,
750002528,75056,RUE,DES,TROIS BORNES,R. des Trois Bornes,Rue des Trois Bornes,750569456,O,O,9448,11314,P,750001537,,"LINESTRING (2.370728811363172 48.86596822545778, 2.3709392556474467 48.8660835751243, 2.3712296225917013 48.86618323709888, 2.371983167481709 48.866432578826576, 2.3723137900564817 48.86654155966863, 2.3733482214391373 48.86687899893452, 2.375622586282461 48.867623380112775)",1.000752308144265,242.788031020711,Rue des Trois Bornes,"['2025-01-30T17:39:30', '2025-11-11T17:09:24']"
750003680,75056,RUE,,DAVAL,R. Daval,Rue Daval,750562599,O,O,2598,11399,P,750001537,,"LINESTRING (2.3703449572079585 48.85517379949578, 2.370765560380085 48.85485092369904, 2.371329061484788 48.8544326835659, 2.371435161517823 48.85437841651582)",1.001227742391426,317.95365407348146,Rue Daval,
750000331,75056,RUE,,FRANCIS PONGE,R. Francis Ponge,Rue Francis Ponge,750563798,O,O,3812,11479,P,750001537,,"LINESTRING (2.3933427328372647 48.882077416485465, 2.3961561843357733 48.88233441277038)",1.0,262.0908427071388,Rue Francis Ponge,
750000190,75056,VOIE,,CV/19,Voie Cv/19,Voie Cv/19,75056A770,N,O,Y537,11493,P,750001537,,"LINESTRING (2.397626820478381 48.88574175422503, 2.397555639879397 48.886084424947825, 2.3974691561698274 48.886500286344216, 2.396860858850195 48.88872566239054, 2.3968288792919688 48.88902109907352, 2.396772670357469 48.889085342178305)",1.0038600511741982,350.46509007314387,Voie Cv/19,
750003870,75056,RUE,,CAIL,R. Cail,Rue Cail,750561419,O,O,1415,11531,P,750001537,,"LINESTRING (2.361707503243159 48.882642678701494, 2.3593725364793907 48.88282447153446, 2.359355062012867 48.88282721991052, 2.3590440384893707 48.88285682490417)",1.0000343812264825,276.97164446963586,Rue Cail,"['2025-03-31T19:15:04', '2025-09-10T19:08:41']"
750005242,75056,RUE,,LABOIS-ROUILLON,R. Labois-Rouillon,Rue Labois-Rouillon,750565196,O,O,5112,11535,P,750001537,,"LINESTRING (2.3731220230233707 48.89326749739681, 2.373035561209293 48.89330641694949, 2.370152209140812 48.89418761066808)",1.0002357876549268,295.2329131932773,Rue Labois-Rouillon,"['2025-05-04T20:05:03', '2025-08-07T20:13:55']"
750001072,75056,RUE,DE,MONTEBELLO,R. de Montebello,Rue de Montebello,750566473,O,O,6401,11544,P,750001537,,"LINESTRING (2.3024070698414234 48.82916745192208, 2.3024279636904743 48.829598276892405)",1.0,181.8285929268431,Rue de Montebello,
750001117,75056,RUE,,MESSIER,R. Messier,Rue Messier,750566294,O,O,6209,11574,P,750001537,,"LINESTRING (2.3382194393553677 48.83465566534673, 2.33805335855889 48.83383139058616, 2.3379682196041407 48.833796500443206)",1.0421280610958714,190.89455003338142,Rue Messier,
750000400,75056,RTE,DU,PRE CATELAN,Rte. du Pré Catelan,Route du Pré Catelan,75056R159,O,O,Z159,11606,P,750001537,,"LINESTRING (2.25517842308197 48.86609925763843, 2.255418596089008 48.86608171274587, 2.2556660634457137 48.86607742423527, 2.256069561534196 48.866099889624934, 2.256540200794179 48.86618897211763, 2.2567055000894953 48.86621872415207, 2.2568596326563264 48.8662113712674, 2.25709127070707 48.86618053154985, 2.2572464743856986 48.8661229019933, 2.257274828838809 48.8661123846498, 2.2576746307777786 48.865959025157295, 2.257902601148482 48.8658793172586, 2.2581592166014546 48.86582030072532, 2.258468732322816 48.86577020922901, 2.2589620946088322 48.86573583390703, 2.2596682930039584 48.86572523014572, 2.2603323888145823 48.86575833138877)",1.0136055544964249,275.7402140213256,Route du Pré Catelan,"['2025-03-29T19:12:05', '2025-09-12T19:04:27']"
750002428,75056,RUE,,JEAN GIONO,R. Jean Giono,Rue Jean Giono,750564189,O,O,4793,11658,O,750001537,,"LINESTRING (2.3748635719158058 48.835405207401664, 2.374298561134344 48.835847295392476, 2.374302108072071 48.83593315841711)",1.0423649199612326,325.0080791737232,Rue Jean Giono,
750001018,75056,RUE,,NANSOUTY,R. Nansouty,Rue Nansouty,750566669,O,O,6610,11673,P,750001537,,"LINESTRING (2.336056286312896 48.82421735359, 2.3360843628698644 48.82411114893259, 2.335706438128531 48.82351896749033, 2.3355191930653514 48.823225179147016, 2.3351352779667574 48.822623113861695)",1.0182690245806763,200.82485016849208,Rue Nansouty,
750003164,75056,RUE,DES,LONGUES RAIES,R. des Longues Raies,Rue des Longues Raies,750565747,O,O,5686,11694,P,750001537,,"LINESTRING (2.350459792387664 48.821222335059744, 2.3503910972550774 48.821223068125875, 2.348661125520256 48.8212398293836, 2.348174718279219 48.82123931044938, 2.3472940968868508 48.82123836519236, 2.34648897016113 48.82123752927161, 2.346120490503322 48.82123552388345, 2.3460580155722437 48.82124309678254, 2.343119038265158 48.82125245843356, 2.342735712652106 48.8212677370912)",1.0000951458412641,270.5144036148098,Rue des Longues Raies,['2025-09-21T18:45:19']
750006417,75056,VLA,,GAGLIARDINI,Vla. Gagliardini,Villa Gagliardini,750563913,O,O,3918,11697,P,750001537,,"LINESTRING (2.402788932191029 48.87543300510487, 2.403889308562241 48.8756459474414, 2.404022239362304 48.87565692465066, 2.4041002682349846 48.87548530703388)",1.0992999892902897,266.52919568155414,Villa Gagliardini,"['2025-03-14T18:49:24', '2025-09-28T18:30:26']"
750005858,75056,PL,,GAILLON,Pl. Gaillon,Place Gaillon,750563915,O,O,3921,11698,P,750001537,,"LINESTRING (2.3344222631342264 48.868881813257254, 2.334379310723611 48.868958333312904, 2.3342155261462048 48.86896175720422)",1.1349646790864714,300.4502361817011,Place Gaillon,"['2025-05-17T20:22:45', '2025-07-25T20:32:36']"
750005256,75056,RUE,,GRESSET,R. Gresset,Rue Gresset,750564326,O,O,4288,11720,P,750001537,,"LINESTRING (2.3773780354181 48.89014359147483, 2.3779165391499273 48.8905609594401, 2.37794544805645 48.890606957012594, 2.378191777523987 48.89080480100072)",1.0029281748628343,218.9786980361502,Rue Gresset,
750004609,75056,RUE,DE,LA BAUME,R. de la Baume,Rue de la Baume,750565190,O,O,5105,11782,P,750001537,,"LINESTRING (2.3100391199138057 48.874242908298726, 2.3101200734998613 48.87428960999376, 2.310747148232372 48.87437878559682, 2.3143869455984962 48.874884945042254)",1.0015224007201675,257.34420170175235,Rue de la Baume,"['2025-02-26T18:24:15', '2025-10-14T17:57:27']"
750001270,75056,RUE,,LABIE,R. Labie,Rue Labie,750565192,O,O,5107,11783,P,750001537,,"LINESTRING (2.2894607518821593 48.87973194100615, 2.287997329041998 48.879209112365444, 2.287572237146832 48.87905937956077)",1.0000017378785258,241.56401631830164,Rue Labie,"['2025-01-27T17:34:34', '2025-11-13T17:06:47', '2025-11-14T17:05:30']"
750003265,75056,RUE,,LAMBLARDIE,R. Lamblardie,Rue Lamblardie,750565298,O,O,5220,11792,P,750001537,,"LINESTRING (2.3962791038020628 48.839707684692726, 2.3963191448843375 48.839817285015826, 2.3988905775814033 48.8411062732437)",1.010361214465366,230.8631619204666,Rue Lamblardie,
750003266,75056,AV,,LAMORICIERE,Av. Lamoricière,Avenue Lamoricière,750565306,O,O,5228,11796,P,750001537,,"LINESTRING (2.411736541052056 48.8441460165543, 2.412388760594557 48.84522534565287, 2.4125287325194096 48.84543299262162, 2.4124751323031863 48.846027166811346)",1.0431191836049725,194.48733921737943,Avenue Lamoricière,
750000226,75056,VOIE,,CJ/12,Voie Cj/12,Voie Cj/12,75056A721,N,O,Y456,11803,P,750001537,,"LINESTRING (2.390241708341224 48.827392608480054, 2.390211164180933 48.827486158229085, 2.3901049073098766 48.827603281115024, 2.3899738336630003 48.82768643398063, 2.389885345820158 48.827719133399604, 2.3897355617618845 48.82775983916468, 2.3893550436472077 48.82778735123306, 2.3891150647104427 48.82780986005393, 2.388933792262673 48.827821003529806, 2.388598767184363 48.827927728396155)",1.0516282011142812,296.32463754210534,Voie Cj/12,"['2025-05-07T20:09:17', '2025-08-04T20:18:39']"
750002391,75056,SOUT,,CHAPELLE,Sout. Chapelle,Souterrain Chapelle,75056P090,N,N,P090,11910,I,750001537,,"LINESTRING (2.3621049907970417 48.89859096373303, 2.359325870422064 48.89853382518441, 2.3593031790276333 48.89853333507439, 2.3590759645972126 48.8985284681024, 2.3589080627556416 48.898529871689036, 2.3560318948450694 48.89844760377)",1.0000222398047884,267.94579343447424,Souterrain Chapelle,['2025-03-16T18:52:28']
750008299,75056,PAS,,THOMAS SANKARA,Pas. Thomas Sankara,Passage Thomas Sankara,,,O,9271,11939,V,750001537,,"LINESTRING (2.388143705899506 48.86418460963961, 2.3876733804737267 48.86403787783339)",1.0,244.62786331639776,Passage Thomas Sankara,"['2025-02-03T17:46:10', '2025-11-07T17:15:05']"
750004655,75056,BD,DES,INVALIDES,Bd. des Invalides,Boulevard des Invalides,750564726,O,O,4639,11989,P,750001537,,"LINESTRING (2.3152362081355227 48.857963165137576, 2.315031765947232 48.85615999470266, 2.3147278810886474 48.85364961775306, 2.3145116174310174 48.85183293510739, 2.314486687316369 48.85141164052813, 2.3145038047898665 48.85134943100656, 2.3144535154002073 48.85099221419442, 2.3143560572416315 48.850790630930426, 2.3145104342173863 48.85053987467876, 2.3151249198793358 48.8494421632159, 2.315782064280284 48.84828185325253, 2.3159713435967215 48.847934244119514, 2.3162406622365395 48.84744147636008, 2.3164258843349765 48.84715545840146)",1.0510630649422497,355.8568344726094,Boulevard des Invalides,
750005716,75056,RUE,DU,JOUR,R. du Jour,Rue du Jour,750565033,O,O,4914,12034,P,750001537,,"LINESTRING (2.3439353421380944 48.8633320595051, 2.344041424956747 48.86335217480068, 2.344360310609975 48.863518979234975, 2.3444308167250094 48.86360841873685, 2.344769763173644 48.86378012542652, 2.3451873560017695 48.863994773526244, 2.3454714751593406 48.86415837182833)",1.008487200786648,230.7269916338647,Rue du Jour,
750003950,75056,RUE,DE,BELFORT,R. de Belfort,Rue de Belfort,750560813,O,O,0809,12058,P,750001537,,"LINESTRING (2.3827983283022163 48.85619208222882, 2.3851398105428054 48.857077430502564)",1.0,240.1135792956847,Rue de Belfort,"['2025-01-23T17:28:06', '2025-01-24T17:29:42', '2025-11-17T17:01:54']"
750002999,75056,RUE,,MOUSSET-ROBERT,R. Mousset-Robert,Rue Mousset-Robert,750566616,O,O,6557,12078,P,750001537,,"LINESTRING (2.405254654510158 48.842939578479225, 2.4026371317339636 48.84330729765535, 2.4023259578681952 48.84335739352699)",1.0000191328250052,282.2319806172245,Rue Mousset-Robert,"['2025-04-09T19:28:27', '2025-09-01T19:27:23']"
750005782,75056,RUE,DE LA,LUNE,R. de la Lune,Rue de la Lune,750565850,O,O,5782,12186,P,750001537,,"LINESTRING (2.3516243716428438 48.86979208032019, 2.351041835940538 48.86974345266743, 2.3506925850406986 48.8697254244054, 2.349767267817225 48.86976428903522, 2.349711112431465 48.86976663701397, 2.3496642156486884 48.869774287421635, 2.349088299177832 48.86986814178816, 2.349025186350507 48.86987849171562, 2.3489562036220195 48.869890554403085, 2.348661490434118 48.86994175131459, 2.3486251304473758 48.869949485633526, 2.3485728903165026 48.869957052575046, 2.3482686437587885 48.87000959960656, 2.3482269315058457 48.8700168909649, 2.348192855578921 48.87003927885563, 2.3481928499524662 48.87003972849533, 2.347988379919911 48.8700793190143, 2.347971342411832 48.870081213747255, 2.347956081532671 48.87008058201557, 2.347940674969928 48.8700785195367, 2.347939858180706 48.87007842515298, 2.347879671746114 48.870070596758346)",1.0068535296763221,276.45262138031086,Rue de la Lune,['2025-09-11T19:06:34']
750004388,75056,RUE,,ROUGEMONT,R. Rougemont,Rue Rougemont,750568393,O,O,8355,12196,P,750001537,,"LINESTRING (2.3457120414612613 48.87105780872565, 2.3458925971154656 48.87160940734304, 2.3461049966114738 48.87225826300486)",1.000000000017543,192.15050838525167,Rue Rougemont,
750002789,75056,RUE,,REYNALDO HAHN,R. Reynaldo Hahn,Rue Reynaldo Hahn,750568184,O,O,8170,12207,P,750001537,,"LINESTRING (2.4123273017198463 48.84909380146979, 2.4118929477414843 48.851293719210865)",1.0,352.5976395760591,Rue Reynaldo Hahn,
750004468,75056,PAS,DE LA,PETITE BOUCHERIE,Pas. de la Petite Boucherie,Passage de la Petite Boucherie,750567324,O,O,7275,12259,P,750001537,,"LINESTRING (2.33590146768939 48.8539783860724, 2.335495243482922 48.8534885454493, 2.335334324636766 48.853301044427944)",1.0000287690353866,208.85213843985076,Passage de la Petite Boucherie,
750003469,75056,RUE,,FLORIAN,R. Florian,Rue Florian,750563690,O,O,3703,12307,P,750001537,,"LINESTRING (2.4046178970158523 48.85811864051415, 2.4046035069183884 48.85816133278249, 2.4045698923653633 48.85818909919078, 2.404170907140341 48.85858754665621, 2.4041610643362747 48.85861514350971, 2.4033333448849827 48.859430160381066, 2.403089309264935 48.859666100445374)",1.0035645750456461,326.9810557485997,Rue Florian,
750001216,75056,RUE,,LAURENT-PICHAT,R. Laurent-Pichat,Rue Laurent-Pichat,750565397,O,O,5322,12328,P,750001537,,"LINESTRING (2.283697846717643 48.87309463988387, 2.2835723002860204 48.873176430372766, 2.2824174751002633 48.87372407572099, 2.28207125924846 48.87389594189414)",1.0006705120862573,306.833409054395,Rue Laurent-Pichat,"['2025-06-11T20:47:32', '2025-06-12T20:48:06', '2025-06-13T20:48:39', '2025-06-14T20:49:09', '2025-06-15T20:49:37', '2025-06-25T20:51:56', '2025-06-26T20:51:55', '2025-06-27T20:51:52', '2025-06-28T20:51:46', '2025-06-29T20:51:37', '2025-06-30T20:51:25']"
750000989,75056,RUE,,PATURLE,R. Paturle,Rue Paturle,750567109,O,O,7034,12335,P,750001537,,"LINESTRING (2.3073587563138935 48.828831192838685, 2.3068713918288566 48.828941268146295, 2.3064209682004666 48.82911587920751)",1.0027320408563392,294.7566412520847,Rue Paturle,"['2025-05-03T20:03:38', '2025-08-08T20:12:17']"
750006174,75056,RUE,,PAUL BODIN,R. Paul Bodin,Rue Paul Bodin,750567127,O,O,7052,12348,P,750001537,,"LINESTRING (2.3171338800319665 48.89234856115972, 2.3171414286502228 48.89248638084782, 2.3176101094776675 48.89311398450227, 2.3176518034137827 48.89319413607866, 2.318086359129215 48.89378521024704)",1.0125210689496857,203.55161577422894,Rue Paul Bodin,
750008403,75056,PONT,,MARIA CASARES,Pt. Maria Casarès,Pont Maria Casarès,,N,O,M041,12358,P,750001537,,"LINESTRING (2.3658487751271453 48.87735962276571, 2.365785714337202 48.87747384573261, 2.3654764394443912 48.87759676445776, 2.3654032735524093 48.87770208420844)",1.052681809644943,319.45148201913486,Pont Maria Casarès,
750001717,75056,RUE,,DALOU,R. Dalou,Rue Dalou,750562521,O,O,2515,12375,P,750001537,,"LINESTRING (2.314046216467178 48.843372837432085, 2.314524225802594 48.84260629585161, 2.3146238152714482 48.84247373329485, 2.314630668914177 48.84239809988688, 2.314845361289821 48.84206074525358, 2.3149067916785238 48.84201465379008)",1.0086582027765238,337.36330262233196,Rue Dalou,
750001981,75056,RUE,,ANATOLE DE LA FORGE,R. Anatole de la Forge,Rue Anatole de la Forge,750560304,O,O,0301,12409,P,750001537,,"LINESTRING (2.291140536053058 48.875016198749805, 2.2922454371332197 48.87614314529402, 2.2926218000514065 48.8765259349991)",1.000000188749288,212.83320458335174,Rue Anatole de la Forge,
750002556,75056,SQ,DU,VELAY,Sq. du Velay,Square du Velay,750569645,O,O,9684,12420,V,750001537,,"LINESTRING (2.3765477234737706 48.82250087969426, 2.3764314252098875 48.82270309164927, 2.3761445584679546 48.82308275099692, 2.3758658372753376 48.82345633630952, 2.3758497675754446 48.82352552234935, 2.37577369651818 48.823611968987436)",1.0053788814334048,335.3613981578149,Square du Velay,
750007063,75056,VOIE,,EH/13,Voie Eh/13,Voie Eh/13,75056T073,N,N,Y840,12433,I,750001537,,"LINESTRING (2.366178842306784 48.84317537887107, 2.3659327999636424 48.84317438981431, 2.3646411055268683 48.84268350940436)",1.0082880755119175,244.07964126333042,Voie Eh/13,"['2025-02-02T17:44:30', '2025-11-08T17:13:37']"
750008454,75056,PL,,MICHEL ROCARD,Pl. Michel Rocard,Place Michel Rocard,,,O,m077,12484,P,750001537,,"LINESTRING (2.321732206322516 48.85998647930831, 2.321907415486358 48.859854062453486, 2.32232830610661 48.85965050414811)",1.0042202152793906,310.5862574081798,Place Michel Rocard,
750001534,75056,IMP,DE LA,GAITE,Imp. de la Gaîté,Impasse de la Gaîté,750563918,O,O,3923,12507,P,750001537,,"LINESTRING (2.3242986135107957 48.84056281126981, 2.324395614625192 48.8405719930709, 2.325166224356098 48.84036379547069)",1.006212515076402,289.21433632123063,Impasse de la Gaîté,"['2025-04-22T19:47:38', '2025-08-19T19:52:54']"
